PLoS_One_ID	AGI	length	DM
At_F0469	AT1G70590.1	352	TPR_12|0.045|144-171
At_F0469	AT1G70590.1	352	Sel1|0.022|176-207
At_F0469	AT1G70590.1	352	Sel1|1.6e-06|209-243
At_F0469	AT1G70590.1	352	Sel1|9.1e-09|245-279
At_F0470	AT2G03610.1	217	AO_FBX|6.5e-08|20-58
At_F0470	AT2G03610.1	217	F-box|3.1e-06|21-60
At_F0470	AT2G03610.1	217	DUF295|3e-05|141-190
At_F0471	AT4G15060.1	540	FBD|7.5e-18|104-147
At_F0471	AT4G15060.1	540	AO_FBX|1.4e-09|172-213
At_F0471	AT4G15060.1	540	F-box|0.0003|173-208
At_F0471	AT4G15060.1	540	LRR_2|9.2e-06|325-350
At_F0471	AT4G15060.1	540	ACP53EA|0.011|446-508
At_F0472	AT1G20940.1	415	AO_FBX|4.7e-06|11-55
At_F0472	AT1G20940.1	415	F-box|4.7e-05|16-57
At_F0473	AT2G29860.1	241	F-box|0.00031|19-62
At_F0473	AT2G29860.1	241	AO_FBX|1e-05|21-60
At_F0473	AT2G29860.1	241	Kelch_1|1.6e-13|111-152
At_F0473	AT2G29860.1	241	Glyoxal_oxid_N|0.055|118-188
At_F0473	AT2G29860.1	241	Kelch_1|3.1e-11|154-196
At_F0474	AT5G57360.2	627	PAS_9|1e-14|44-154
At_F0474	AT5G57360.2	627	AO_FBX|9.4e-08|199-246
At_F0474	AT5G57360.2	627	F-box-like|4.1e-08|205-243
At_F0474	AT5G57360.2	627	Kelch_4|9.2e-11|293-343
At_F0474	AT5G57360.2	627	Kelch_4|1.9e-10|344-396
At_F0474	AT5G57360.2	627	Kelch_2|0.019|397-442
At_F0474	AT5G57360.2	627	Kelch_2|2.5e-05|450-501
At_F0474	AT5G57360.2	627	Kelch_2|0.0011|516-563
At_F0474	AT5G57360.2	627	Kelch_6|0.85|571-602
At_F0475	AT2G24250.2	375	AO_FBX|8.2e-09|13-59
At_F0475	AT2G24250.2	375	F-box|2.4e-05|15-51
At_F0475	AT2G24250.2	375	DUF295|1.9e-07|282-336
At_F0476	AT2G16300.1	323	AO_FBX|3.4e-07|3-40
At_F0476	AT2G16300.1	323	F-box|4.1e-06|3-39
At_F0477	AT2G21950.1	373	AO_FBX|3.4e-05|21-63
At_F0477	AT2G21950.1	373	F-box|0.00036|22-60
At_F0477	AT2G21950.1	373	Kelch_1|6.5e-14|118-160
At_F0477	AT2G21950.1	373	Kelch_1|1.2e-12|165-209
At_F0478	AT4G22060.1	400	AO_FBX|1.7e-07|10-49
At_F0478	AT4G22060.1	400	F-box|1e-05|12-49
At_F0478	AT4G22060.1	400	DUF295|2.9e-08|310-368
At_F0479	AT5G38565.1	350	AO_FBX|4.5e-10|3-44
At_F0479	AT5G38565.1	350	F-box|0.00074|4-38
At_F0479	AT5G38565.1	350	FBD|4.9e-15|266-311
At_F0480	AT1G21990.1	466	AO_FBX|2.6e-08|15-46
At_F0480	AT1G21990.1	466	F-box|0.0002|15-45
At_F0480	AT1G21990.1	466	RUN|0.16|81-136
At_F0480	AT1G21990.1	466	LRR_2|0.054|159-184
At_F0481	AT2G33190.1	380	AO_FBX|2e-07|7-49
At_F0481	AT2G33190.1	380	F-box|1.4e-06|8-52
At_F0481	AT2G33190.1	380	Cerato-platanin|0.15|164-223
At_F0481	AT2G33190.1	380	DUF295|4.3e-08|294-353
At_F0482	AT1G67480.1	377	AO_FBX|3.6e-05|39-84
At_F0482	AT1G67480.1	377	F-box|0.0025|40-79
At_F0482	AT1G67480.1	377	Kelch_1|7.7e-09|129-175
At_F0482	AT1G67480.1	377	Kelch_1|3e-13|178-223
At_F0482	AT1G67480.1	377	Kelch_1|0.0027|231-267
At_F0483	AT4G00160.1	454	AO_FBX|8.6e-11|15-62
At_F0483	AT4G00160.1	454	F-box|2.8e-06|17-53
At_F0483	AT4G00160.1	454	LRR_2|7.5e-08|167-192
At_F0483	AT4G00160.1	454	FBD|2.4e-18|359-404
At_F0484	AT1G55030.2	433	AO_FBX|1.9e-07|19-65
At_F0484	AT1G55030.2	433	F-box|0.0011|21-58
At_F0484	AT1G55030.2	433	LRR_2|7.2e-08|164-189
At_F0484	AT1G55030.2	433	FBD|4.2e-14|355-399
At_F0485	AT1G76900.1	456	AO_FBX|4.1e-09|55-101
At_F0485	AT1G76900.1	456	F-box|1.9e-11|56-104
At_F0485	AT1G76900.1	456	Tub|2.1e-98|120-450
At_F0485	AT1G76900.1	456	FAM75|0.22|378-409
At_F0486	AT5G18770.1	482	AO_FBX|5.4e-09|24-66
At_F0486	AT5G18770.1	482	F-box|0.00014|26-63
At_F0486	AT5G18770.1	482	LRR_2|7e-06|177-202
At_F0486	AT5G18770.1	482	FBD|4.9e-11|386-428
At_F0487	AT3G17265.1	346	AO_FBX|2.1e-08|3-47
At_F0487	AT3G17265.1	346	F-box-like|8.1e-05|4-40
At_F0487	AT3G17265.1	346	FBA_1|1.4e-41|183-341
At_F0487	AT3G17265.1	346	DapB_N|0.18|249-319
At_F0488	AT1G61060.1	268	AO_FBX|4.7e-08|15-56
At_F0488	AT1G61060.1	268	F-box|3e-05|28-55
At_F0488	AT1G61060.1	268	FBA_3|0.02|179-220
At_F0489	AT5G02700.1	457	AO_FBX|8.5e-12|27-69
At_F0489	AT5G02700.1	457	F-box-like|0.00023|29-69
At_F0489	AT5G02700.1	457	LRR_2|0.0035|169-193
At_F0489	AT5G02700.1	457	CSTF1_dimer|0.078|271-309
At_F0490	AT4G09920.1	317	AO_FBX|9e-09|2-40
At_F0490	AT4G09920.1	317	F-box|0.0012|6-37
At_F0490	AT4G09920.1	317	RD3|0.062|39-107
At_F0490	AT4G09920.1	317	LRR_2|1.1e-05|152-177
At_F0491	AT3G28410.1	466	AO_FBX|8.6e-12|28-70
At_F0491	AT3G28410.1	466	F-box-like|0.00024|30-70
At_F0491	AT3G28410.1	466	LRR_2|0.0014|170-194
At_F0492	AT1G27420.1	347	AO_FBX|1.2e-07|9-50
At_F0492	AT1G27420.1	347	F-box|0.00025|11-48
At_F0492	AT1G27420.1	347	Kelch_1|5.3e-06|103-154
At_F0492	AT1G27420.1	347	Kelch_1|1.7e-10|156-197
At_F0492	AT1G27420.1	347	Kelch_1|0.14|228-242
At_F0493	AT1G57690.1	331	AO_FBX|4.9e-08|27-60
At_F0493	AT1G57690.1	331	F-box|7.4e-05|27-60
At_F0494	AT2G29930.1	460	AO_FBX|6.7e-08|10-56
At_F0494	AT2G29930.1	460	F-box-like|0.00063|14-48
At_F0494	AT2G29930.1	460	LRR_2|1.7e-07|158-183
At_F0494	AT2G29930.1	460	DAP_epimerase|0.12|353-377
At_F0494	AT2G29930.1	460	FBD|0.012|388-419
At_F0495	AT4G18380.1	381	AO_FBX|1e-07|22-70
At_F0495	AT4G18380.1	381	F-box-like|1e-06|26-60
At_F0496	AT1G64840.1	385	AO_FBX|3.2e-08|3-50
At_F0496	AT1G64840.1	385	F-box|9e-05|3-39
At_F0496	AT1G64840.1	385	DUF295|1.4e-08|287-330
At_F0496	AT1G64840.1	385	tRNA_NucTran2_2|0.42|330-381
At_F0497	AT5G44960.1	442	AO_FBX|2.2e-08|4-52
At_F0497	AT5G44960.1	442	F-box|0.0071|7-43
At_F0497	AT5G44960.1	442	LRR_2|0.00016|155-182
At_F0497	AT5G44960.1	442	FBD|3.2e-14|367-410
At_F0498	AT3G60040.3	840	RVT_3|1.9e-11|2-117
At_F0498	AT3G60040.3	840	TetR_C_23|0.24|138-182
At_F0498	AT3G60040.3	840	AO_FBX|5.9e-08|232-279
At_F0498	AT3G60040.3	840	F-box|0.0012|235-270
At_F0498	AT3G60040.3	840	LRR_2|0.0005|400-426
At_F0498	AT3G60040.3	840	PPR_2|3e-14|723-771
At_F0498	AT3G60040.3	840	PPR_1|1.5e-05|789-822
At_F0499	AT5G03020.1	348	AO_FBX|7.6e-06|13-56
At_F0499	AT5G03020.1	348	F-box|0.00078|16-56
At_F0499	AT5G03020.1	348	Kelch_1|3e-10|110-152
At_F0499	AT5G03020.1	348	Kelch_1|1.3e-14|154-197
At_F0500	AT1G23390.1	395	AO_FBX|1e-05|19-51
At_F0500	AT1G23390.1	395	F-box-like|4.2e-05|23-51
At_F0500	AT1G23390.1	395	DUF1668|0.21|46-236
At_F0500	AT1G23390.1	395	Chromo|0.26|344-358
At_F0501	AT1G12190.1	376	Sin_N|0.16|2-60
At_F0501	AT1G12190.1	376	F-box|9.9e-05|6-45
At_F0501	AT1G12190.1	376	AO_FBX|9.9e-07|7-48
At_F0501	AT1G12190.1	376	FBA_1|1.2e-37|203-359
At_F0502	AT2G40920.1	437	AO_FBX|3.4e-08|52-95
At_F0502	AT2G40920.1	437	F-box|0.00022|59-90
At_F0502	AT2G40920.1	437	UvrD_C_2|0.36|90-108
At_F0502	AT2G40920.1	437	FBA_3|7.2e-32|263-391
At_F0503	AT1G60410.1	407	AO_FBX|5.1e-10|9-55
At_F0503	AT1G60410.1	407	F-box|0.0034|11-47
At_F0503	AT1G60410.1	407	DUF3557|0.15|18-145
At_F0503	AT1G60410.1	407	LRR_2|0.0018|162-187
At_F0503	AT1G60410.1	407	FBD|4.8e-09|361-401
At_F0504	AT1G71320.1	393	AO_FBX|4.7e-07|14-55
At_F0504	AT1G71320.1	393	F-box|0.0014|15-53
At_F0504	AT1G71320.1	393	FBA_1|5.3e-05|249-342
At_F0505	AT4G08980.2	318	AO_FBX|2.5e-08|4-55
At_F0505	AT4G08980.2	318	F-box-like|4.1e-06|17-56
At_F0505	AT4G08980.2	318	LRR_6|0.017|130-152
At_F0506	AT3G58930.1	483	AO_FBX|1.1e-08|2-48
At_F0506	AT3G58930.1	483	F-box|6.9e-05|4-41
At_F0506	AT3G58930.1	483	LRR_2|0.088|167-191
At_F0506	AT3G58930.1	483	FBD|2.9e-05|401-433
At_F0507	AT5G38590.2	411	AO_FBX|9.8e-09|2-44
At_F0507	AT5G38590.2	411	F-box|0.00078|3-38
At_F0507	AT5G38590.2	411	LRR_2|2.9e-06|150-175
At_F0507	AT5G38590.2	411	FBD|7.5e-18|338-383
At_F0508	AT1G21410.1	361	AO_FBX|3.4e-08|27-74
At_F0508	AT1G21410.1	361	F-box|6.6e-07|28-62
At_F0508	AT1G21410.1	361	LRR_4|0.15|66-98
At_F0508	AT1G21410.1	361	LRR_4|0.002|118-154
At_F0508	AT1G21410.1	361	LRR_6|0.00069|194-218
At_F0508	AT1G21410.1	361	LRR_6|0.12|221-244
At_F0509	AT1G74510.2	452	F-box|0.00022|97-138
At_F0509	AT1G74510.2	452	AO_FBX|0.05|99-140
At_F0509	AT1G74510.2	452	Kelch_1|0.44|187-222
At_F0509	AT1G74510.2	452	Kelch_1|5.7e-11|225-271
At_F0509	AT1G74510.2	452	Kelch_1|9.6e-08|273-319
At_F0510	AT1G55000.1	222	AO_FBX|3.3e-07|7-38
At_F0510	AT1G55000.1	222	F-box-like|8.5e-06|9-37
At_F0510	AT1G55000.1	222	Telethonin|0.094|35-127
At_F0510	AT1G55000.1	222	LysM|4.3e-06|78-119
At_F0511	AT3G23420.1	286	AO_FBX|7.3e-07|3-38
At_F0511	AT3G23420.1	286	F-box|5.8e-05|3-29
At_F0511	AT3G23420.1	286	Carm_PH|0.2|40-76
At_F0511	AT3G23420.1	286	Peptidase_C101|0.31|165-228
At_F0511	AT3G23420.1	286	FBA_1|3.3e-24|193-280
At_F0512	AT5G38570.1	380	AO_FBX|1.4e-09|2-47
At_F0512	AT5G38570.1	380	F-box|0.015|3-38
At_F0512	AT5G38570.1	380	FBD|1.7e-15|298-343
At_F0513	AT1G32140.1	592	AO_FBX|5.1e-07|3-45
At_F0513	AT1G32140.1	592	F-box|4.2e-05|4-41
At_F0513	AT1G32140.1	592	FBA_1|2.2e-55|195-371
At_F0513	AT1G32140.1	592	FBA_1|2.3e-44|395-559
At_F0514	AT1G12710.2	334	AO_FBX|0.0077|27-70
At_F0514	AT1G12710.2	334	F-box|0.0043|30-60
At_F0514	AT1G12710.2	334	PP2|1.1e-06|122-159
At_F0514	AT1G12710.2	334	PP2|3.9e-26|192-323
At_F0515	AT3G44326.1	364	AO_FBX|8.8e-06|27-67
At_F0515	AT3G44326.1	364	F-box|1.1e-05|29-66
At_F0516	AT1G77000.1	361	AO_FBX|2.1e-07|26-64
At_F0516	AT1G77000.1	361	F-box|2.8e-05|28-62
At_F0516	AT1G77000.1	361	LRR_4|0.00089|118-155
At_F0516	AT1G77000.1	361	LRR_6|0.00019|194-218
At_F0516	AT1G77000.1	361	LRR_6|0.13|221-244
At_F0517	AT3G03730.1	394	AO_FBX|3.3e-06|16-50
At_F0517	AT3G03730.1	394	F-box|0.00037|18-50
At_F0517	AT3G03730.1	394	DUF295|2.2e-07|305-359
At_F0518	AT1G26510.1	398	AO_FBX|6.5e-06|25-68
At_F0518	AT1G26510.1	398	FBA_3|1e-23|231-357
At_F0519	AT2G16365.3	779	AO_FBX|5e-06|469-506
At_F0519	AT2G16365.3	779	F-box|1.8e-05|470-505
At_F0520	AT1G16250.2	384	AO_FBX|1.3e-05|7-48
At_F0520	AT1G16250.2	384	F-box|0.00011|9-46
At_F0520	AT1G16250.2	384	Kelch_1|6.9e-09|99-152
At_F0520	AT1G16250.2	384	Kelch_1|3.8e-11|154-201
At_F0520	AT1G16250.2	384	Kelch_1|0.15|309-324
At_F0521	AT4G35733.1	359	AO_FBX|3.5e-08|5-54
At_F0521	AT4G35733.1	359	F-box|0.00049|7-49
At_F0521	AT4G35733.1	359	DUF295|3.5e-10|287-331
At_F0522	AT3G62230.1	462	AO_FBX|1.3e-06|7-51
At_F0522	AT3G62230.1	462	F-box|6e-05|10-48
At_F0522	AT3G62230.1	462	FBD|0.00052|386-423
At_F0523	AT4G05010.1	165	AO_FBX|0.00043|60-98
At_F0523	AT4G05010.1	165	F-box|0.00042|67-98
At_F0524	AT4G02733.1	302	F-box-like|6.4e-06|96-139
At_F0524	AT4G02733.1	302	AO_FBX|0.00026|96-133
At_F0525	AT3G58910.1	215	AO_FBX|4.5e-07|2-33
At_F0525	AT3G58910.1	215	F-box-like|0.0003|5-29
At_F0525	AT3G58910.1	215	LRR_2|0.00011|82-106
At_F0526	AT4G22280.1	416	AO_FBX|1.5e-09|2-48
At_F0526	AT4G22280.1	416	F-box|0.00024|4-38
At_F0526	AT4G22280.1	416	Pardaxin|0.39|135-153
At_F0526	AT4G22280.1	416	LRR_2|3.9e-07|148-175
At_F0526	AT4G22280.1	416	AbiEi_3|0.093|205-248
At_F0527	AT1G70360.1	175	DUF5482|0.065|76-118
At_F0527	AT1G70360.1	175	AO_FBX|0.00013|136-173
At_F0527	AT1G70360.1	175	F-box|6.9e-06|138-172
At_F0528	AT3G59240.1	505	AO_FBX|3.5e-08|6-57
At_F0528	AT3G59240.1	505	F-box|0.00026|9-43
At_F0528	AT3G59240.1	505	LRR_2|3.6e-07|163-188
At_F0528	AT3G59240.1	505	FBD|0.0069|389-425
At_F0529	AT4G15475.1	611	AO_FBX|3.3e-08|4-51
At_F0529	AT4G15475.1	611	F-box_5|3.1e-06|12-48
At_F0529	AT4G15475.1	611	LRR_6|0.0099|164-185
At_F0529	AT4G15475.1	611	LRR_6|0.058|190-212
At_F0529	AT4G15475.1	611	LRR_6|0.85|423-445
At_F0529	AT4G15475.1	611	LRR_6|0.09|448-471
At_F0529	AT4G15475.1	611	LRR_6|0.0031|475-497
At_F0529	AT4G15475.1	611	LRR_6|0.19|526-546
At_F0530	AT5G25300.1	478	DUF2597|0.11|252-349
At_F0530	AT5G25300.1	478	AO_FBX|4.3e-05|409-442
At_F0530	AT5G25300.1	478	F-box|2.2e-05|413-442
At_F0531	AT1G63090.1	290	AO_FBX|0.035|25-60
At_F0531	AT1G63090.1	290	F-box|0.0093|28-56
At_F0531	AT1G63090.1	290	PP2|3.1e-39|121-279
At_F0532	AT1G67160.1	451	AO_FBX|4.9e-06|20-50
At_F0532	AT1G67160.1	451	F-box|6.7e-05|20-50
At_F0532	AT1G67160.1	451	DUF295|4.8e-08|301-355
At_F0533	AT1G67623.1	297	AO_FBX|8.2e-08|23-72
At_F0533	AT1G67623.1	297	F-box|1.3e-05|23-65
At_F0533	AT1G67623.1	297	DUF4027|0.24|133-145
At_F0534	AT5G63520.1	530	AO_FBX|3.3e-07|33-69
At_F0534	AT5G63520.1	530	F-box|0.00016|33-76
At_F0534	AT5G63520.1	530	FIST_C|0.0051|407-496
At_F0535	AT3G18720.1	381	AO_FBX|3.3e-08|51-88
At_F0535	AT3G18720.1	381	F-box|0.00026|52-80
At_F0535	AT3G18720.1	381	WD40_3|0.46|135-177
At_F0536	AT4G05620.1	133	F-box|0.0089|21-64
At_F0536	AT4G05620.1	133	AO_FBX|2.9e-05|22-65
At_F0537	AT5G39470.1	171	F-box|0.0047|96-137
At_F0538	AT3G48880.3	310	AO_FBX|4e-06|11-59
At_F0538	AT3G48880.3	310	F-box-like|2.4e-09|19-59
At_F0538	AT3G48880.3	310	LRR_8|0.05|198-236
At_F0539	AT4G22165.1	364	AO_FBX|4.5e-06|8-46
At_F0539	AT4G22165.1	364	F-box|0.00017|9-39
At_F0539	AT4G22165.1	364	DUF295|1.9e-07|279-332
At_F0540	AT1G20360.1	303	AO_FBX|0.00085|2-40
At_F0540	AT1G20360.1	303	F-box|0.018|3-42
At_F0541	AT5G39250.1	253	AO_FBX|2.3e-06|4-44
At_F0541	AT5G39250.1	253	F-box-like|5.5e-09|5-43
At_F0542	AT2G18915.2	612	PAS_9|1.3e-15|44-153
At_F0542	AT2G18915.2	612	AO_FBX|7.9e-06|200-244
At_F0542	AT2G18915.2	612	F-box-like|7.2e-06|206-244
At_F0542	AT2G18915.2	612	Kelch_4|1.2e-11|294-344
At_F0542	AT2G18915.2	612	Kelch_3|1.6e-08|356-405
At_F0542	AT2G18915.2	612	Kelch_3|0.0001|410-459
At_F0542	AT2G18915.2	612	Kelch_3|0.081|462-510
At_F0542	AT2G18915.2	612	Kelch_2|2.3e-05|516-561
At_F0542	AT2G18915.2	612	Kelch_4|0.22|570-605
At_F0543	AT3G22940.1	413	AO_FBX|5.2e-06|3-36
At_F0543	AT3G22940.1	413	F-box|0.00055|3-33
At_F0543	AT3G22940.1	413	FBA_1|8.1e-50|200-362
At_F0544	AT3G53000.1	301	AO_FBX|0.035|21-65
At_F0544	AT3G53000.1	301	F-box|0.012|23-64
At_F0544	AT3G53000.1	301	PP2|1e-40|115-284
At_F0545	AT5G35995.2	456	AO_FBX|5.2e-09|4-43
At_F0545	AT5G35995.2	456	F-box|0.00048|7-42
At_F0545	AT5G35995.2	456	LRR_2|0.02|154-178
At_F0546	AT5G62970.1	450	AO_FBX|1.9e-06|10-44
At_F0546	AT5G62970.1	450	F-box|0.0043|10-41
At_F0546	AT5G62970.1	450	LRR_2|5.5e-08|177-201
At_F0546	AT5G62970.1	450	FBD|4.8e-15|371-416
At_F0547	AT3G62430.1	438	AO_FBX|5.4e-05|2-39
At_F0547	AT3G62430.1	438	F-box|0.004|3-41
At_F0547	AT3G62430.1	438	LRR_2|3.8e-09|152-181
At_F0547	AT3G62430.1	438	FBD|0.0096|370-394
At_F0548	AT1G25280.1	446	AO_FBX|4.8e-09|56-101
At_F0548	AT1G25280.1	446	F-box|1e-10|58-111
At_F0548	AT1G25280.1	446	Tub|1.7e-98|122-440
At_F0549	AT4G12810.1	383	AO_FBX|7e-06|25-55
At_F0549	AT4G12810.1	383	F-box|5.2e-05|30-59
At_F0549	AT4G12810.1	383	YcgR_2|0.71|195-233
At_F0549	AT4G12810.1	383	DUF295|0.00019|289-339
At_F0550	AT5G56410.1	504	AO_FBX|2.6e-07|10-45
At_F0550	AT5G56410.1	504	F-box|0.013|10-41
At_F0550	AT5G56410.1	504	LRR_2|3.8e-09|171-195
At_F0550	AT5G56410.1	504	FBD|3.2e-13|367-410
At_F0550	AT5G56410.1	504	AO_FBX|0.00025|432-468
At_F0551	AT1G69090.1	402	AO_FBX|1.8e-06|28-59
At_F0551	AT1G69090.1	402	F-box|5e-05|28-60
At_F0551	AT1G69090.1	402	DUF295|4.2e-09|318-370
At_F0552	AT3G14710.1	443	AO_FBX|2e-08|25-70
At_F0552	AT3G14710.1	443	F-box|0.0011|27-65
At_F0552	AT3G14710.1	443	FBD|1.2e-05|372-410
At_F0553	AT4G03030.1	443	AO_FBX|1.2e-05|34-87
At_F0553	AT4G03030.1	443	F-box|0.00035|39-76
At_F0553	AT4G03030.1	443	Kelch_1|1e-11|134-187
At_F0553	AT4G03030.1	443	Kelch_1|8.2e-10|193-244
At_F0553	AT4G03030.1	443	Kelch_1|0.62|407-422
At_F0554	AT3G19890.1	411	AO_FBX|6.2e-06|3-45
At_F0554	AT3G19890.1	411	F-box|0.0001|4-44
At_F0554	AT3G19890.1	411	FBA_1|1.3e-55|192-374
At_F0555	AT5G67140.1	229	F-box-like|8e-07|7-43
At_F0555	AT5G67140.1	229	AO_FBX|1.8e-05|7-44
At_F0556	AT1G55590.1	608	F-box|0.00022|10-36
At_F0556	AT1G55590.1	608	AO_FBX|0.00035|10-48
At_F0556	AT1G55590.1	608	LRR_6|0.01|413-433
At_F0557	AT3G63220.2	353	AO_FBX|0.00042|12-55
At_F0557	AT3G63220.2	353	F-box|0.0029|13-52
At_F0557	AT3G63220.2	353	Kelch_1|3.5e-07|99-153
At_F0557	AT3G63220.2	353	Kelch_1|4.8e-11|156-201
At_F0557	AT3G63220.2	353	Kelch_1|0.25|284-337
At_F0558	AT4G10925.4	232	AO_FBX|0.21|35-82
At_F0558	AT4G10925.4	232	F-box|0.003|39-78
At_F0558	AT4G10925.4	232	SnoaL_3|1.7e-24|110-221
At_F0559	AT4G21510.1	226	DUF5575|0.096|25-127
At_F0559	AT4G21510.1	226	AO_FBX|0.0005|119-157
At_F0559	AT4G21510.1	226	F-box-like|0.044|126-158
At_F0560	AT2G03560.1	396	AO_FBX|1.1e-06|21-58
At_F0560	AT2G03560.1	396	F-box|5.5e-05|22-61
At_F0560	AT2G03560.1	396	DUF295|1.6e-06|318-369
At_F0561	AT3G25750.2	363	AO_FBX|2.2e-09|4-51
At_F0561	AT3G25750.2	363	F-box|0.0007|6-45
At_F0561	AT3G25750.2	363	DUF295|1.1e-10|284-334
At_F0562	AT4G12382.1	139	AO_FBX|1.5e-06|7-44
At_F0562	AT4G12382.1	139	F-box|0.00015|8-42
At_F0563	AT3G54650.1	594	F-box|1.1e-05|142-166
At_F0563	AT3G54650.1	594	AO_FBX|0.00025|142-167
At_F0563	AT3G54650.1	594	LRR_4|0.7|275-304
At_F0563	AT3G54650.1	594	LRR_4|0.67|354-391
At_F0564	AT1G80440.1	355	AO_FBX|5.9e-05|4-44
At_F0564	AT1G80440.1	355	F-box|0.019|4-36
At_F0564	AT1G80440.1	355	Kelch_1|3.2e-07|107-150
At_F0564	AT1G80440.1	355	Kelch_1|5.1e-08|164-199
At_F0564	AT1G80440.1	355	Kelch_1|0.0081|206-243
At_F0565	AT3G62440.1	458	AO_FBX|2.4e-09|2-47
At_F0565	AT3G62440.1	458	F-box-like|0.00068|4-38
At_F0565	AT3G62440.1	458	LRR_2|2.1e-05|166-193
At_F0566	AT5G48550.1	428	AO_FBX|3.8e-06|2-36
At_F0566	AT5G48550.1	428	F-box|0.00043|2-32
At_F0566	AT5G48550.1	428	FBA_3|0.06|223-259
At_F0567	AT5G50270.1	409	AO_FBX|4.9e-10|2-48
At_F0567	AT5G50270.1	409	F-box-like|0.0053|5-36
At_F0567	AT5G50270.1	409	LRR_2|1.9e-05|153-178
At_F0567	AT5G50270.1	409	FBD|9.6e-20|351-394
At_F0568	AT3G55900.1	108	AO_FBX|4.7e-07|9-55
At_F0568	AT3G55900.1	108	F-box|0.0036|11-39
At_F0568	AT3G55900.1	108	DUF4125|0.033|22-73
At_F0569	AT4G02440.1	337	AO_FBX|5.6e-08|4-46
At_F0569	AT4G02440.1	337	F-box|0.0012|6-49
At_F0570	AT4G03190.1	586	F-box_5|7.7e-18|5-43
At_F0570	AT4G03190.1	586	AO_FBX|0.00023|6-34
At_F0570	AT4G03190.1	586	LPD37|0.27|42-70
At_F0570	AT4G03190.1	586	Transp_inhibit|9.3e-23|62-108
At_F0571	AT5G10340.1	446	AO_FBX|6.9e-08|60-111
At_F0571	AT5G10340.1	446	F-box|0.0061|77-106
At_F0571	AT5G10340.1	446	FBA_1|5.9e-11|289-416
At_F0572	AT5G41840.1	541	AO_FBX|4.1e-10|14-61
At_F0572	AT5G41840.1	541	F-box|0.0013|15-46
At_F0572	AT5G41840.1	541	LRR_2|3.1e-05|181-205
At_F0573	AT3G10790.1	320	F-box|0.14|24-63
At_F0573	AT3G10790.1	320	FBA_3|9.6e-18|231-315
At_F0574	AT5G60060.1	375	AO_FBX|2.9e-07|7-50
At_F0574	AT5G60060.1	375	F-box|7.3e-05|10-47
At_F0574	AT5G60060.1	375	Toxin_GhoT_OrtT|0.024|26-52
At_F0574	AT5G60060.1	375	DUF295|2.1e-08|301-356
At_F0575	AT5G60570.2	394	AO_FBX|0.0011|47-89
At_F0575	AT5G60570.2	394	F-box|0.0043|53-86
At_F0575	AT5G60570.2	394	Kelch_1|1.4e-08|179-224
At_F0575	AT5G60570.2	394	Kelch_1|6.3e-06|227-272
At_F0576	AT5G41630.1	456	AO_FBX|8.9e-08|12-59
At_F0576	AT5G41630.1	456	F-box|0.00026|13-45
At_F0576	AT5G41630.1	456	LRR_2|0.00012|176-200
At_F0576	AT5G41630.1	456	IL2RB_N1|0.26|206-266
At_F0576	AT5G41630.1	456	DUF3794|0.71|312-349
At_F0577	AT3G03726.1	290	AO_FBX|2.8e-05|21-55
At_F0577	AT3G03726.1	290	F-box|0.001|25-55
At_F0577	AT3G03726.1	290	DUF295|0.00056|228-258
At_F0578	AT1G22220.1	315	AO_FBX|6.3e-07|2-50
At_F0578	AT1G22220.1	315	F-box-like|0.0011|6-40
At_F0579	AT1G49610.1	355	AO_FBX|2.6e-12|25-73
At_F0579	AT1G49610.1	355	F-box|0.16|27-63
At_F0580	AT1G77650.1	384	AO_FBX|0.0022|3-47
At_F0580	AT1G77650.1	384	F-box|0.0029|3-42
At_F0580	AT1G77650.1	384	FBA_1|8.9e-42|186-377
At_F0581	AT4G02740.2	517	AO_FBX|0.0009|133-172
At_F0581	AT4G02740.2	517	F-box-like|1.3e-05|134-177
At_F0582	AT1G67455.1	217	AO_FBX|0.00017|2-27
At_F0582	AT1G67455.1	217	F-box|0.00033|3-27
At_F0582	AT1G67455.1	217	FBA_1|1.4e-05|101-130
At_F0583	AT1G78100.1	335	AO_FBX|4.8e-08|2-48
At_F0583	AT1G78100.1	335	F-box-like|0.00027|5-41
At_F0584	AT1G78280.1	944	F-box|0.0002|16-61
At_F0584	AT1G78280.1	944	AO_FBX|0.0034|16-61
At_F0584	AT1G78280.1	944	Cupin_8|5.7e-24|137-363
At_F0584	AT1G78280.1	944	APH|9.8e-07|650-870
At_F0585	AT1G68050.1	620	PAS_9|4.7e-17|62-163
At_F0585	AT1G68050.1	620	AO_FBX|6.8e-06|211-253
At_F0585	AT1G68050.1	620	F-box|0.00079|211-250
At_F0585	AT1G68050.1	620	Kelch_4|6.5e-11|305-355
At_F0585	AT1G68050.1	620	Kelch_3|9.7e-12|370-417
At_F0585	AT1G68050.1	620	Kelch_3|3.1e-08|419-470
At_F0585	AT1G68050.1	620	Kelch_2|2e-05|524-571
At_F0585	AT1G68050.1	620	Kelch_4|0.47|578-614
At_F0586	AT3G62980.1	595	F-box_5|6.9e-20|8-47
At_F0586	AT3G62980.1	595	AO_FBX|3.5e-05|10-42
At_F0586	AT3G62980.1	595	Transp_inhibit|5.3e-26|66-112
At_F0586	AT3G62980.1	595	LRR_4|0.35|290-323
